"concept_id","concept_name","concept_code","vocabulary_id","category"
37592616,"sacubitril 24 MG / valsartan 26 MG Oral Tablet [Entresto] Box of 14 by Novartis","OMOP4782062","RxNorm Extension","raas"
43282290,"Captopril 50 MG [Zedace]","OMOP573347","RxNorm Extension","raas"
41120023,"valsartan 80 MG Delayed Release Oral Tablet [Diovan] Box of 28","OMOP2317985","RxNorm Extension","raas"
42951057,"Losartan 50 MG [LOSARTIN]","OMOP4677630","RxNorm Extension","raas"
21089950,"Amlodipine 10 MG / Perindopril 4 MG Oral Tablet by A A H","OMOP271822","RxNorm Extension","raas"
43204482,"Perindopril Oral Tablet [PERINDOPRIL RATIOPHARM]","OMOP479847","RxNorm Extension","raas"
43036328,"Lisinopril 20 MG Oral Tablet Box of 28 by Arrow","OMOP4851369","RxNorm Extension","raas"
35867505,"candesartan Oral Tablet [Aobixin]","OMOP5023876","RxNorm Extension","raas"
35132231,"1000 MG Captopril 0.05 MG/MG Oral Granules by Nichi-Iko","OMOP4789458","RxNorm Extension","raas"
43199915,"Hydrochlorothiazide 25 MG / valsartan 160 MG Delayed Release Oral Tablet [VALSARTAN/HYDROCHLOROTHIAZIDE RATIOPHARM] Box of 30 by Ratiopharm","OMOP513959","RxNorm Extension","raas"
40913827,"telmisartan 80 MG Oral Tablet [Kinzalmono] Box of 98 by Cc","OMOP2111789","RxNorm Extension","raas"
42927934,"telmisartan 80 MG Oral Tablet [TELMI-ON]","OMOP4654735","RxNorm Extension","raas"
43133303,"Ramipril 5 MG Oral Tablet [RAMIPRIL TEVA SANTE] Box of 30 by TEVA","OMOP464115","RxNorm Extension","raas"
41167057,"Hydrochlorothiazide 12.5 MG / irbesartan 300 MG Oral Tablet Box of 98 by Aliud","OMOP2365019","RxNorm Extension","raas"
44098589,"Ramipril 2.5 MG Oral Capsule [Mint-Ramipril]","OMOP1093220","RxNorm Extension","raas"
41004774,"Captopril 50 MG Oral Tablet [Captopril Verla] Box of 100","OMOP2202736","RxNorm Extension","raas"
43134938,"Hydrochlorothiazide 12.5 MG / quinapril 20 MG Delayed Release Oral Tablet [QUINAPRIL/HYDROCHLOROTHIAZIDE TEVA] Box of 28","OMOP448087","RxNorm Extension","raas"
43202871,"Enalapril 20 MG Oral Tablet Box of 90","OMOP465152","RxNorm Extension","raas"
43133302,"Ramipril 5 MG Oral Tablet [RAMIPRIL TEVA SANTE]","OMOP464101","RxNorm Extension","raas"
40960519,"Hydrochlorothiazide 12.5 MG / valsartan 80 MG Delayed Release Oral Tablet Box of 280","OMOP2158481","RxNorm Extension","raas"
43145975,"Captopril 25 MG Oral Tablet [CAPTOPRIL ARROW] Box of 30","OMOP449422","RxNorm Extension","raas"
43279192,"Ramipril 5 MG Oral Tablet [Prilace] Box of 30","OMOP547266","RxNorm Extension","raas"
2065710,"hydrochlorothiazide / moexipril Oral Tablet [MOEXI]","OMOP4967038","RxNorm Extension","raas"
40922363,"Hydrochlorothiazide 12.5 MG / valsartan 160 MG [Valsartan Biomo]","OMOP2120325","RxNorm Extension","raas"
44063475,"Hydrochlorothiazide 12.5 MG / irbesartan 300 MG Oral Tablet [Avalide] by Sanofi","OMOP1058106","RxNorm Extension","raas"
40901436,"valsartan 80 MG Oral Capsule [Provas] Box of 56","OMOP2099398","RxNorm Extension","raas"
41261947,"Captopril 50 MG / Hydrochlorothiazide 25 MG Oral Tablet [Captopril Hct Atid] Box of 100 by Dexcel-Pharma","OMOP2459909","RxNorm Extension","raas"
21092272,"Ramipril 2.5 MG Oral Capsule [Lopace] by Discovery","OMOP373266","RxNorm Extension","raas"
42955301,"Amlodipine 10 MG / olmesartan 40 MG Oral Tablet [SEVIACT]","OMOP4681841","RxNorm Extension","raas"
36271375,"olmesartan 20 MG Oral Tablet [Belsar] Box of 28 by Menarini","OMOP3122250","RxNorm Extension","raas"
36260657,"candesartan 16 MG Oral Tablet [CANDESARTAN KRKA] Box of 28","OMOP3111532","RxNorm Extension","raas"
43277621,"Fosinopril 20 MG / Hydrochlorothiazide 12.5 MG Oral Tablet [Monoplus]","OMOP532692","RxNorm Extension","raas"
41194862,"valsartan 80 MG Delayed Release Oral Tablet [Valsartan Dura] Box of 56 by Mylan","OMOP2392824","RxNorm Extension","raas"
43200760,"Captopril 50 MG / Hydrochlorothiazide 25 MG Oral Tablet [CAPTOPRIL/HYDROCHLOROTHIAZIDE BIOGARAN] Box of 28 by Biogaran","OMOP446284","RxNorm Extension","raas"
40886643,"Enalapril 20 MG / lercanidipine 10 MG Oral Tablet [Zanipress] Box of 28 by BR","OMOP2084605","RxNorm Extension","raas"
19054307,"captopril 12.5 MG Oral Tablet [Tensopril]","226706","RxNorm","raas"
42955781,"olmesartan 20 MG Oral Tablet [OLMESAR]","OMOP4682323","RxNorm Extension","raas"
42955618,"Hydrochlorothiazide 12.5 MG / olmesartan 20 MG [PRISARTAN PLUS]","OMOP4682156","RxNorm Extension","raas"
43271075,"Amlodipine 5 MG / olmesartan 20 MG Oral Tablet by Apotex","OMOP543610","RxNorm Extension","raas"
40994181,"Amlodipine 13.9 MG / valsartan 160 MG Oral Tablet Box of 56","OMOP2192143","RxNorm Extension","raas"
43177325,"Ramipril 5 MG [TRIATEC]","OMOP463327","RxNorm Extension","raas"
41098614,"candesartan 16 MG Oral Tablet [Candesartancilexetilharm] Box of 56","OMOP2296576","RxNorm Extension","raas"
43145763,"candesartan 8 MG / Hydrochlorothiazide 12.5 MG Oral Tablet [CANDESARTAN/HYDROCHLOROTHIAZIDE ZYDUS] Box of 90 by Zydus","OMOP447673","RxNorm Extension","raas"
40720704,"telmisartan 80 MG Oral Tablet Box of 28 by Necessity Supplies","OMOP4735985","RxNorm Extension","raas"
41135106,"Lisinopril 10 MG Oral Tablet [Lisinopril Heumann] Box of 30 by Norispharm","OMOP2333068","RxNorm Extension","raas"
40728386,"Hydrochlorothiazide 25 MG / valsartan 160 MG Oral Tablet [Co-Diovan] Box of 28 by Sigma","OMOP4728670","RxNorm Extension","raas"
43155309,"Ramipril 1.25 MG Oral Tablet [RAMIPRIL TEVA] Box of 30","OMOP461781","RxNorm Extension","raas"
41105089,"Enalapril 10 MG / Hydrochlorothiazide 25 MG Oral Tablet [Renacor] Box of 30 by Teofarma","OMOP2303051","RxNorm Extension","raas"
42932844,"Amlodipine 5 MG / valsartan 80 MG [SARDIPINE]","OMOP4659582","RxNorm Extension","raas"
43260479,"candesartan 32 MG / Hydrochlorothiazide 25 MG Oral Tablet [Atacand]","OMOP571991","RxNorm Extension","raas"
41007058,"valsartan 40 MG Oral Tablet [Valsartan Hormosan] Box of 28 by Hormosan","OMOP2205020","RxNorm Extension","raas"
21028305,"1 ML Captopril 0.625 MG/ML Oral Suspension","OMOP295207","RxNorm Extension","raas"
41135474,"irbesartan 75 MG Oral Tablet [Aprovel] Box of 98 by Eurim-Pharm","OMOP2333436","RxNorm Extension","raas"
21102228,"irbesartan 150 MG Oral Tablet by Generics","OMOP374568","RxNorm Extension","raas"
41167753,"Enalapril 20 MG Oral Tablet [Enalapril Wolff] Box of 100 by Wolff Bielefeld","OMOP2365715","RxNorm Extension","raas"
43696480,"irbesartan Oral Tablet [Generitan]","OMOP698325","RxNorm Extension","raas"
21115157,"azilsartan 80 MG Oral Tablet [Edarbi] Box of 28","OMOP266254","RxNorm Extension","raas"
44025261,"Enalapril 10 MG Oral Tablet [Apo-Enalapril]","OMOP1019892","RxNorm Extension","raas"
43288859,"Lisinopril 5 MG Oral Tablet Box of 100 by Dr Reddy's","OMOP536791","RxNorm Extension","raas"
36273126,"Hydrochlorothiazide 25 MG / valsartan 160 MG Delayed Release Oral Tablet [Co-Valsartan EG]","OMOP3124001","RxNorm Extension","raas"
783746,"Amlodipine 10 MG / Perindopril 4 MG Oral Tablet [Perindopril / Amlodipine Krka] Box of 90","OMOP4831574","RxNorm Extension","raas"
41033683,"Enalaprilat 0.625 MG/ML Injectable Solution [Pres]","OMOP2231645","RxNorm Extension","raas"
35764734,"irbesartan 300 MG Delayed Release Oral Tablet by Ranbaxy","OMOP2766195","RxNorm Extension","raas"
21062963,"irbesartan 20 MG Injectable Solution by Special Order","OMOP374550","RxNorm Extension","raas"
36274726,"Hydrochlorothiazide / Losartan Oral Tablet [Co-Losartan Teva]","OMOP3125601","RxNorm Extension","raas"
40947970,"Indapamide 0.625 MG / Perindopril 2.5 MG Oral Tablet [PRETERAX] Box of 90 by Axicorp","OMOP2145932","RxNorm Extension","raas"
36221813,"Accupril Pill","1165997","RxNorm","raas"
41072152,"Losartan 100 MG Oral Tablet [Losartan Dura] Box of 56 by Mylan","OMOP2270114","RxNorm Extension","raas"
21126264,"1 ML irbesartan 60 MG/ML Oral Suspension by Special Order","OMOP293937","RxNorm Extension","raas"
36786232,"Enalapril 10 MG / lercanidipine 10 MG Delayed Release Oral Tablet Box of 56","OMOP4774506","RxNorm Extension","raas"
40938701,"Hydrochlorothiazide 25 MG / valsartan 160 MG Delayed Release Oral Tablet [Valsartan Beta] Box of 98","OMOP2136663","RxNorm Extension","raas"
36784388,"Amlodipine 5 MG / Indapamide 1.25 MG / Perindopril 5 MG Delayed Release Oral Tablet [TRIPLIXAM] Box of 30","OMOP4772671","RxNorm Extension","raas"
40728129,"Perindopril 5 MG Oral Tablet [Coversyl Arginine] Box of 30 by Servier","OMOP4729164","RxNorm Extension","raas"
43171256,"Losartan 100 MG Delayed Release Oral Tablet [LOSARTAN RATIOPHARM] Box of 30","OMOP477260","RxNorm Extension","raas"
36234202,"Atacand Oral Product","1172187","RxNorm","raas"
35743032,"Hydrochlorothiazide 25 MG / Losartan 100 MG Oral Tablet Box of 28 by Arrow Generics","OMOP2744493","RxNorm Extension","raas"
42955774,"olmesartan 20 MG Oral Tablet [EMETAN]","OMOP4682316","RxNorm Extension","raas"
41002626,"Enalapril 5 MG Oral Tablet [Enalapril Axcount] Box of 50","OMOP2200588","RxNorm Extension","raas"
40942518,"candesartan 4 MG Oral Tablet [CANDESARTAN ZENTIVA] Box of 98","OMOP2140480","RxNorm Extension","raas"
43200905,"Hydrochlorothiazide 25 MG / telmisartan 80 MG [TELMISARTAN/HYDROCHLOROTHIAZIDE CRISTERS]","OMOP447415","RxNorm Extension","raas"
42938823,"Hydrochlorothiazide / valsartan Oral Tablet [CO-TAREG]","OMOP4665489","RxNorm Extension","raas"
21111997,"Lisinopril 2.5 MG Oral Tablet by Dowelhurst","OMOP373711","RxNorm Extension","raas"
35752229,"irbesartan 300 MG Delayed Release Oral Tablet Box of 28 by DE","OMOP2753690","RxNorm Extension","raas"
40163748,"fosinopril / hydrochlorothiazide Oral Tablet [Monopril-HCT]","857177","RxNorm","raas"
43206630,"quinapril 10 MG Delayed Release Oral Tablet [QUINAPRIL TEVA] Box of 28","OMOP500017","RxNorm Extension","raas"
21161212,"Hydrochlorothiazide 12.5 MG / valsartan 160 MG Oral Tablet Box of 28 by DE","OMOP374509","RxNorm Extension","raas"
41219496,"Indapamide 1.25 MG / Perindopril 4 MG Oral Tablet [Perindopril Indapamid 1a Pharma] Box of 60","OMOP2417458","RxNorm Extension","raas"
44050440,"Hydrochlorothiazide 12.5 MG / valsartan 80 MG Oral Tablet by Sivem","OMOP1045071","RxNorm Extension","raas"
40740928,"Losartan 25 MG Oral Tablet Box of 28 by Milpharm","OMOP4716760","RxNorm Extension","raas"
42955792,"olmesartan 20 MG Oral Tablet [OLMEACT]","OMOP4682334","RxNorm Extension","raas"
35135508,"Losartan 100 MG Oral Tablet by Janssen","OMOP4792698","RxNorm Extension","raas"
21096396,"Losartan 100 MG Oral Tablet Box of 28","OMOP282467","RxNorm Extension","raas"
41137631,"candesartan 16 MG Oral Tablet Box of 56 by AAA-Pharma","OMOP2335593","RxNorm Extension","raas"
43195010,"candesartan 4 MG Oral Tablet [CANDESARTAN MYLAN] Box of 30","OMOP493228","RxNorm Extension","raas"
41283365,"Enalapril 5 MG Oral Tablet [Enalapril Tad] Box of 30","OMOP2481327","RxNorm Extension","raas"
43708066,"candesartan 32 MG / Hydrochlorothiazide 25 MG [Candesartan Comp Tiefenbacher]","OMOP799298","RxNorm Extension","raas"
41265435,"Losartan 100 MG [Losartan Acis]","OMOP2463397","RxNorm Extension","raas"
36065012,"hydrochlorothiazide 12.5 MG / losartan 50 MG Oral Tablet Box of 28 by Torrent","OMOP4991276","RxNorm Extension","raas"
43182580,"Indapamide 1.25 MG / Perindopril 3.5 MG Oral Tablet [PERINDOPRIL/INDAPAMIDE ARROW]","OMOP480279","RxNorm Extension","raas"
43033480,"Hydrochlorothiazide 12.5 MG / valsartan 80 MG Delayed Release Oral Tablet Box of 30 by KRKA","OMOP4848528","RxNorm Extension","raas"
44166768,"valsartan 80 MG Delayed Release Oral Tablet [Diovan] Box of 56 by Cc","OMOP3043491","RxNorm Extension","raas"
43636129,"Hydrochlorothiazide 12.5 MG / Losartan 100 MG Oral Tablet [Losarplus Al]","OMOP790961","RxNorm Extension","raas"
40953570,"Hydrochlorothiazide 12.5 MG / quinapril 20 MG [Quinapril 1a Pharma Plus]","OMOP2151532","RxNorm Extension","raas"
36259787,"Amlodipine 5 MG / valsartan 160 MG Oral Tablet Box of 98","OMOP3110662","RxNorm Extension","raas"
43624011,"valsartan 40 MG Oral Tablet [Valsartan Aiwa]","OMOP693511","RxNorm Extension","raas"
2066066,"amlodipine 10 MG / valsartan 160 MG Oral Tablet [TWOWINFORGE] by Cosmax","OMOP4967418","RxNorm Extension","raas"
40968456,"Losartan 50 MG Oral Tablet [Cardopal] Box of 28","OMOP2166418","RxNorm Extension","raas"
43032411,"Enalapril 5 MG Oral Tablet Box of 28 by Biogaran","OMOP4847462","RxNorm Extension","raas"
43182549,"Perindopril 7 MG Delayed Release Oral Tablet [PERINDOPRIL ARGININE BIOGARAN] Box of 30 by Biogaran","OMOP480037","RxNorm Extension","raas"
43155777,"Hydrochlorothiazide / Lisinopril Oral Tablet [LISINOPRIL/HYDROCHLOROTHIAZIDE RANBAXY]","OMOP500631","RxNorm Extension","raas"
43129938,"RAMIPRIL/HYDROCHLOROTHIAZIDE ARROW","OMOP438656","RxNorm Extension","raas"
41322671,"Hydrochlorothiazide 25 MG / Ramipril 5 MG Oral Tablet [Ramipril Heumann] Box of 50 by Heunet","OMOP2520633","RxNorm Extension","raas"
41010530,"Hydrochlorothiazide 12.5 MG / Lisinopril 20 MG Oral Tablet [Lisidigal] Box of 30 by Mibe","OMOP2208492","RxNorm Extension","raas"
43202864,"Enalapril 5 MG Oral Tablet [ENALAPRIL ARROW] Box of 28","OMOP465074","RxNorm Extension","raas"
19102051,"imidapril 20 MG","393441","RxNorm","raas"
40907353,"Hydrochlorothiazide 25 MG / valsartan 160 MG Oral Tablet [VALSARTAN RATIOPHARM] Box of 98","OMOP2105315","RxNorm Extension","raas"
40991765,"Hydrochlorothiazide 12.5 MG / quinapril 10 MG Oral Tablet Box of 56","OMOP2189727","RxNorm Extension","raas"
36262916,"Hydrochlorothiazide 25 MG / olmesartan 40 MG Oral Tablet [Belsar] Box of 28","OMOP3113791","RxNorm Extension","raas"
41198331,"Hydrochlorothiazide 12.5 MG / telmisartan 40 MG Oral Tablet [Kinzalkomb] Box of 56 by Bayer","OMOP2396293","RxNorm Extension","raas"
40913816,"telmisartan 40 MG Oral Tablet [Telmisartan Stada] Box of 98 by Stada","OMOP2111778","RxNorm Extension","raas"
43838882,"Ramipril 10 MG [Delix Protect Startset]","OMOP670513","RxNorm Extension","raas"
41010512,"Hydrochlorothiazide 25 MG / Losartan 100 MG Oral Tablet [Losartan 1a Pharma] Box of 56 by 1 A","OMOP2208474","RxNorm Extension","raas"
41244962,"valsartan 40 MG Oral Tablet [Valsartan Puren] Box of 28","OMOP2442924","RxNorm Extension","raas"
40823946,"aliskiren 150 MG / Hydrochlorothiazide 12.5 MG Oral Tablet Box of 98","OMOP2021908","RxNorm Extension","raas"
41281759,"Hydrochlorothiazide 25 MG / valsartan 160 MG Oral Tablet [Valsartan Puren] Box of 56","OMOP2479721","RxNorm Extension","raas"
21111964,"Ramipril 5 MG Oral Tablet by Generics","OMOP373134","RxNorm Extension","raas"
44159117,"Losartan 50 MG Delayed Release Oral Tablet Box of 98 by AAA-Pharma","OMOP3035840","RxNorm Extension","raas"
43658766,"piretanide 6 MG / Ramipril 5 MG Oral Tablet [Ramipril Hexal]","OMOP664620","RxNorm Extension","raas"
36257847,"Hydrochlorothiazide 12.5 MG / irbesartan 300 MG Oral Tablet [IRBESARTAN/HYDROCHLOROTHIAZIDE SANDOZ] Box of 28","OMOP3108722","RxNorm Extension","raas"
2035594,"hydrochlorothiazide / olmesartan Oral Tablet [OLMESIN PLUS]","OMOP4934745","RxNorm Extension","raas"
21161885,"Captopril 25 MG Oral Tablet Box of 56 by DE","OMOP386513","RxNorm Extension","raas"
42969042,"rosuvastatin 10 MG / telmisartan 40 MG Oral Tablet [ROSTEL]","OMOP4695481","RxNorm Extension","raas"
35742212,"Losartan 25 MG Oral Tablet by Arrow Generics","OMOP2743673","RxNorm Extension","raas"
43156930,"Hydrochlorothiazide 12.5 MG / Losartan 50 MG Delayed Release Oral Tablet [LOSARTAN/HYDROCHLOROTHIAZIDE E] Box of 30 by Eurogenerics","OMOP446949","RxNorm Extension","raas"
43035715,"valsartan 40 MG Delayed Release Oral Tablet Box of 90 by Evolupharm","OMOP4850760","RxNorm Extension","raas"
37592797,"olmesartan 20 MG Oral Tablet [Olmetec] by Allomedic","OMOP4782240","RxNorm Extension","raas"
43768106,"candesartan Oral Tablet [Candesartan-Abz]","OMOP695067","RxNorm Extension","raas"
2065954,"hydrochlorothiazide 12.5 MG / valsartan 80 MG Oral Tablet [COVALSATEC]","OMOP4967292","RxNorm Extension","raas"
41192448,"Captopril 50 MG / Hydrochlorothiazide 25 MG Oral Tablet [Capto Isis] Box of 500","OMOP2390410","RxNorm Extension","raas"
35150158,"1000 MG Captopril 0.05 MG/MG Oral Granules [Captoril]","OMOP4807210","RxNorm Extension","raas"
41138365,"aliskiren 300 MG / Hydrochlorothiazide 25 MG Delayed Release Oral Tablet [RASILEZ HCT] Box of 98 by Novartis","OMOP2336327","RxNorm Extension","raas"
36785353,"quinapril 40 MG Delayed Release Oral Tablet","OMOP4773631","RxNorm Extension","raas"
43797913,"benazepril 20 MG / Hydrochlorothiazide 25 MG Oral Tablet [Benazepril Winthrop Comp] by Winthrop","OMOP787152","RxNorm Extension","raas"
43200912,"Hydrochlorothiazide 25 MG / telmisartan 80 MG Oral Tablet [TELMISARTAN/HYDROCHLOROTHIAZIDE ZYDUS] Box of 90","OMOP447481","RxNorm Extension","raas"
2012481,"hydrochlorothiazide 25 MG / losartan 91.6 MG Oral Tablet [AZERTANPLUS-F]","OMOP4960377","RxNorm Extension","raas"
41042032,"Felodipine 5 MG / Ramipril 5 MG Oral Tablet [Unimax] Box of 100 by Astrazeneca","OMOP2239994","RxNorm Extension","raas"
43857152,"Enalapril Oral Tablet [Enalapril-Ratiopharm]","OMOP673701","RxNorm Extension","raas"
43033710,"Hydrochlorothiazide 12.5 MG / telmisartan 40 MG Oral Tablet Box of 90 by Arrow","OMOP4848756","RxNorm Extension","raas"
40948205,"Hydrochlorothiazide 12.5 MG / telmisartan 80 MG Oral Tablet [MicardisPlus] Box of 56 by MZG","OMOP2146167","RxNorm Extension","raas"
43204203,"Losartan 100 MG Delayed Release Oral Tablet [Cozaar] Box of 90","OMOP477179","RxNorm Extension","raas"
43200838,"Hydrochlorothiazide 12.5 MG / Losartan 50 MG [LOSARTAN/HYDROCHLOROTHIAZIDE SANDOZ]","OMOP446886","RxNorm Extension","raas"
41104287,"Hydrochlorothiazide 12.5 MG / valsartan 160 MG Delayed Release Oral Tablet [VALSARTAN ZENTIVA] Box of 56 by Sanofi","OMOP2302249","RxNorm Extension","raas"
41432998,"200 ML Losartan 0.0125 MG/ML Oral Suspension [Lorzaar] Box of 1","OMOP2630960","RxNorm Extension","raas"
44186234,"irbesartan 300 MG Delayed Release Oral Tablet [Irbesartan Hormosan] Box of 56 by Hormosan","OMOP3062957","RxNorm Extension","raas"
44106338,"Enalapril 5 MG / Hydrochlorothiazide 12.5 MG [Apo-Enalapril]","OMOP1100969","RxNorm Extension","raas"
44096145,"Cilazapril / Hydrochlorothiazide Oral Tablet [Apo-Cilazapril/Hctz]","OMOP1090776","RxNorm Extension","raas"
40978896,"irbesartan 150 MG Oral Tablet [Aprovel] Box of 98 by Aca Mueller","OMOP2176858","RxNorm Extension","raas"
41135791,"Hydrochlorothiazide 12.5 MG / Losartan 50 MG Delayed Release Oral Tablet [Losartan Hormosan] Box of 98 by Hormosan","OMOP2333753","RxNorm Extension","raas"
43834176,"Hydrochlorothiazide 12.5 MG / valsartan 160 MG Oral Tablet [Codiovan]","OMOP795162","RxNorm Extension","raas"
43159572,"Amlodipine 10 MG / Perindopril 3.5 MG Oral Tablet Box of 30","OMOP470472","RxNorm Extension","raas"
44021077,"Ntp-Candesartan","OMOP1015708","RxNorm Extension","raas"
40981002,"Captopril 25 MG Oral Tablet Box of 100 by Ratiopharm","OMOP2178964","RxNorm Extension","raas"
21125741,"Losartan 50 MG Oral Tablet Box of 28 by Wockhardt","OMOP282642","RxNorm Extension","raas"
40876541,"Hydrochlorothiazide 25 MG / irbesartan 300 MG Delayed Release Oral Tablet [Irbecor] Box of 100","OMOP2074503","RxNorm Extension","raas"
41161293,"Captopril 25 MG / Hydrochlorothiazide 25 MG Oral Tablet [Capto Corax] Box of 50","OMOP2359255","RxNorm Extension","raas"
41164325,"sacubitril 97 MG / valsartan 103 MG Delayed Release Oral Tablet [Entresto] Box of 56 by Kohlpharma","OMOP2362287","RxNorm Extension","raas"
2066032,"amlodipine 10 MG / valsartan 160 MG Oral Tablet [MAXFORGE] by Celltrion","OMOP4967383","RxNorm Extension","raas"
41229419,"Hydrochlorothiazide 12.5 MG / Ramipril 2.5 MG Oral Tablet [Ramipril Hct G] Box of 50 by AAA-Pharma","OMOP2427381","RxNorm Extension","raas"
44028585,"Fosinopril 10 MG [Lin-Fosinopril]","OMOP1023216","RxNorm Extension","raas"
43581944,"Hydrochlorothiazide 12.5 MG / quinapril 10 MG Oral Tablet [Accuzide]","OMOP786387","RxNorm Extension","raas"
43129323,"LOSARTAN/HYDROCHLOROTHIAZIDE BIOGARAN","OMOP436906","RxNorm Extension","raas"
36273655,"valsartan 160 MG Oral Tablet [VALSARTAN SANDOZ] Box of 56 by Sandoz","OMOP3124530","RxNorm Extension","raas"
