"concept_id","concept_name","concept_code","vocabulary_id","pcornet_vocabulary_id","category","ingredient"
44189191,"Amlodipine 6.94 MG / Losartan 100 MG Oral Tablet [Losamlo] Box of 30","OMOP3065914","RxNorm Extension","RX","arb","losartan"
1583008,"losartan potassium 50mg/1 ORAL; ORAL; ORAL; ORAL; ORAL TABLET, FILM COATED","629800502","NDC","ND","arb","losartan"
42950934,"Losartan 50 MG Oral Tablet [HANALL LOSARTAN]","OMOP4677509","RxNorm Extension","RX","arb","losartan"
35758968,"Losartan 100 MG Delayed Release Oral Tablet [Cozaar] by Sigma-Tau","OMOP2760429","RxNorm Extension","RX","arb","losartan"
40887750,"candesartan 16 MG Oral Tablet [Ratacand] Box of 98 by Eurim-Pharm","OMOP2085712","RxNorm Extension","RX","arb","candesartan"
40875834,"irbesartan 75 MG Delayed Release Oral Tablet [Karvea] Box of 98","OMOP2073796","RxNorm Extension","RX","arb","irbesartan"
2062856,"amlodipine 5 MG / hydrochlorothiazide 12.5 MG / olmesartan 20 MG Oral Tablet [OLDIP HCT] by Ilwha","OMOP4964109","RxNorm Extension","RX","arb","olmesartan"
43587975,"Losartan Oral Tablet [Losartan-Kalium Axcount]","OMOP691474","RxNorm Extension","RX","arb","losartan"
41197685,"Losartan 100 MG Oral Tablet Box of 98 by Bluefish","OMOP2395647","RxNorm Extension","RX","arb","losartan"
45328828,"Hydrochlorothiazide 12.5 MG / Olmesartan medoxomil 20 MG Oral Tablet [Benicar HCT 20/12.5]","58016088790","NDC","ND","arb","olmesartan"
45147538,"Hydrochlorothiazide 12.5 MG / irbesartan 300 MG Oral Tablet","00591278619","NDC","ND","arb","irbesartan"
35159083,"Losartan 100 MG Oral Tablet by Zensei","OMOP4816067","RxNorm Extension","RX","arb","losartan"
45140609,"valsartan 160 MG Oral Tablet [Diovan]","58016077770","NDC","ND","arb","valsartan"
35868674,"telmisartan 40 MG Oral Capsule [Shangerning]","OMOP5025210","RxNorm Extension","RX","arb","telmisartan"
43155936,"Hydrochlorothiazide 12.5 MG / valsartan 80 MG Delayed Release Oral Tablet [VALSARTAN/HYDROCHLOROTHIAZIDE TEVA]","OMOP511753","RxNorm Extension","RX","arb","valsartan"
21102217,"valsartan 40 MG Oral Tablet Box of 7 by Generics","OMOP374378","RxNorm Extension","RX","arb","valsartan"
43282274,"candesartan 32 MG / Hydrochlorothiazide 12.5 MG [Asartan Hct]","OMOP572191","RxNorm Extension","RX","arb","candesartan"
35772420,"Hydrochlorothiazide 12.5 MG / Losartan 100 MG Delayed Release Oral Tablet Box of 28 by Alliance","OMOP2773881","RxNorm Extension","RX","arb","losartan"
42955599,"Hydrochlorothiazide 12.5 MG / olmesartan 20 MG Oral Tablet [OLSARTEN PLUS]","OMOP4682137","RxNorm Extension","RX","arb","olmesartan"
43732215,"candesartan 8 MG Oral Tablet [Atacand] by Astrazeneca","OMOP695274","RxNorm Extension","RX","arb","candesartan"
44076042,"irbesartan 150 MG Oral Tablet [Dom-Irbesartan] by Dominion cal","OMOP1070673","RxNorm Extension","RX","arb","irbesartan"
36268597,"candesartan 8 MG Oral Tablet [CANDESARTAN SANDOZ] Box of 98 by Sandoz","OMOP3119472","RxNorm Extension","RX","arb","candesartan"
2065067,"telmisartan 40 MG Oral Tablet [TEMISARTAN]","OMOP4966380","RxNorm Extension","RX","arb","telmisartan"
44182539,"Hydrochlorothiazide 25 MG / olmesartan 20 MG Delayed Release Oral Tablet [Olmetec] Box of 98 by Gerke","OMOP3059262","RxNorm Extension","RX","arb","olmesartan"
43277726,"Hydrochlorothiazide 12.5 MG / irbesartan 150 MG Oral Tablet [Irbesartan Hct] Box of 30 by Sigma-Tau","OMOP533803","RxNorm Extension","RX","arb","irbesartan"
36006641,"olmesartan medoxomil 5 MG Oral Tablet","51407019730","NDC","ND","arb","olmesartan"
44474916,"olmesartan medoxomil and hydrochlorothiazide 25mg/1 / 40mg/1 ORAL TABLET","435470393","NDC","ND","arb","olmesartan"
43178973,"Hydrochlorothiazide 25 MG / telmisartan 80 MG Oral Tablet [TELMISARTAN/HYDROCHLOROTHIAZIDE BIOGARAN] Box of 30","OMOP447442","RxNorm Extension","RX","arb","telmisartan"
43696223,"valsartan 40 MG [Valsartan-Ct]","OMOP693464","RxNorm Extension","RX","arb","valsartan"
40938674,"Hydrochlorothiazide 12.5 MG / valsartan 160 MG Oral Tablet [Valsartan Puren]","OMOP2136636","RxNorm Extension","RX","arb","valsartan"
40740316,"Hydrochlorothiazide 25 MG / Losartan 100 MG Oral Tablet Box of 28 by Crescent","OMOP4716845","RxNorm Extension","RX","arb","losartan"
44428883,"olmesartan medoxomil 40 MG Oral Tablet","68382064530","NDC","ND","arb","olmesartan"
43834183,"Hydrochlorothiazide 12.5 MG / telmisartan 80 MG Oral Tablet [Telmisartan Plus Hydrochlorothiazid Al]","OMOP796362","RxNorm Extension","RX","arb","telmisartan"
44426361,"olmesartan medoxomil 20 MG Oral Tablet","67877044630","NDC","ND","arb","olmesartan"
2035681,"olmesartan 20 MG Oral Tablet [OLMERTAN] by Daewon","OMOP4934829","RxNorm Extension","RX","arb","olmesartan"
42926043,"candesartan 16 MG [DESARTAN]","OMOP4652864","RxNorm Extension","RX","arb","candesartan"
41129969,"candesartan 8 MG / Hydrochlorothiazide 12.5 MG Oral Tablet [Candesartan Ratiopharm]","OMOP2327931","RxNorm Extension","RX","arb","candesartan"
45154269,"Hydrochlorothiazide 12.5 MG / valsartan 80 MG Oral Tablet","51079019201","NDC","ND","arb","valsartan"
21135628,"Losartan 20 MG/ML Oral Solution by Special Order","OMOP282688","RxNorm Extension","RX","arb","losartan"
45866243,"olmesartan medoxomil 5 MG Oral Tablet [Benicar]","68151463303","NDC","ND","arb","olmesartan"
2062738,"amlodipine 10 MG / hydrochlorothiazide 12.5 MG / olmesartan 40 MG [AMROVIKAR HCT]","OMOP4963986","RxNorm Extension","RX","arb","olmesartan"
36787113,"Amlodipine 5 MG / Hydrochlorothiazide 25 MG / olmesartan 40 MG Delayed Release Oral Tablet [Forzaten / HCT] Box of 98","OMOP4775376","RxNorm Extension","RX","arb","olmesartan"
44480508,"amlodipine, valsartan and hydrochlorothiazide 10mg/1 / 160mg/1 / 12.5mg/1 ORAL TABLET, FILM COATED","572970772","NDC","ND","arb","valsartan"
40907420,"Hydrochlorothiazide 25 MG / olmesartan 40 MG Oral Tablet [Olmetec Plus Kohlpharma]","OMOP2105382","RxNorm Extension","RX","arb","olmesartan"
43260481,"candesartan 32 MG / Hydrochlorothiazide 12.5 MG Oral Tablet [Candesartan Cilexetil Hct] Box of 30 by Sandoz","OMOP572287","RxNorm Extension","RX","arb","candesartan"
21174969,"Losartan 25 MG Oral Tablet by Generics","OMOP282521","RxNorm Extension","RX","arb","losartan"
45347444,"hydrochlorothiazide 12.5 MG / irbesartan 150 MG Oral Tablet [Avalide]","63629337403","NDC","ND","arb","irbesartan"
44171290,"Hydrochlorothiazide 12.5 MG / valsartan 160 MG Delayed Release Oral Tablet [Valsartan Actavis] Box of 56 by Puren","OMOP3048013","RxNorm Extension","RX","arb","valsartan"
36263707,"Amlodipine 10 MG / Hydrochlorothiazide 25 MG / olmesartan 40 MG Oral Tablet [Sevikar / HCT] Box of 98 by Daiichi Sankyo","OMOP3114582","RxNorm Extension","RX","arb","olmesartan"
35133722,"valsartan 20 MG Oral Tablet by TEVA","OMOP4790928","RxNorm Extension","RX","arb","valsartan"
44077108,"candesartan 16 MG Oral Tablet [Auro-Candesartan] by Auro","OMOP1071739","RxNorm Extension","RX","arb","candesartan"
2062799,"amlodipine 5 MG / hydrochlorothiazide 12.5 MG / olmesartan 40 MG Oral Tablet [SEBACO HCT] by Aju","OMOP4964051","RxNorm Extension","RX","arb","olmesartan"
43588114,"valsartan 160 MG Oral Tablet [Valsartan Puren]","OMOP693707","RxNorm Extension","RX","arb","valsartan"
2064263,"hydrochlorothiazide 12.5 MG / telmisartan 40 MG Oral Tablet [TELMIMORE] by Myungmoon","OMOP4965563","RxNorm Extension","RX","arb","telmisartan"
43571147,"Losartan-Hct Axcount","OMOP889939","RxNorm Extension","RX","arb","losartan"
40892187,"candesartan 32 MG / Hydrochlorothiazide 25 MG [Atacand Plus Westen Pharma]","OMOP2090149","RxNorm Extension","RX","arb","candesartan"
40856459,"candesartan 32 MG Oral Tablet [Blopress] Box of 98 by ADL","OMOP2054421","RxNorm Extension","RX","arb","candesartan"
44411151,"amlodipine 10 MG / olmesartan medoxomil 20 MG Oral Tablet","27241008503","NDC","ND","arb","olmesartan"
42950944,"Losartan 50 MG Oral Tablet [LOSARTAN KUKJE]","OMOP4677519","RxNorm Extension","RX","arb","losartan"
40916788,"Hydrochlorothiazide 12.5 MG / valsartan 320 MG Oral Tablet [Valsartan 1a Pharma] Box of 98 by 1 A","OMOP2114750","RxNorm Extension","RX","arb","valsartan"
40742318,"olmesartan 10 MG Oral Tablet Box of 28 by Accord","OMOP4715376","RxNorm Extension","RX","arb","olmesartan"
42829252,"amlodipine 5 MG / olmesartan medoxomil 40 MG Oral Tablet","70771118809","NDC","ND","arb","olmesartan"
21116976,"1 ML Losartan 20 MG/ML Oral Solution","OMOP302269","RxNorm Extension","RX","arb","losartan"
593525,"amlodipine 5 MG / olmesartan medoxomil 20 MG Oral Tablet","50228036510","NDC","ND","arb","olmesartan"
2063325,"amlodipine 10 MG / losartan 45.8 MG Oral Tablet [KOSARX]","OMOP4964573","RxNorm Extension","RX","arb","losartan"
21112049,"irbesartan 75 MG Oral Tablet Box of 28 by Generics","OMOP374757","RxNorm Extension","RX","arb","irbesartan"
43852146,"Hydrochlorothiazide 25 MG / olmesartan 40 MG Oral Tablet [Votum] by Berlin-Chemie","OMOP801266","RxNorm Extension","RX","arb","olmesartan"
43033480,"Hydrochlorothiazide 12.5 MG / valsartan 80 MG Delayed Release Oral Tablet Box of 30 by KRKA","OMOP4848528","RxNorm Extension","RX","arb","valsartan"
43189889,"candesartan 8 MG / Hydrochlorothiazide 12.5 MG Oral Tablet [CANDESARTAN/HYDROCHLOROTHIAZIDE CRISTERS] Box of 30","OMOP447617","RxNorm Extension","RX","arb","candesartan"
42955736,"olmesartan 10 MG Oral Tablet [PRISARTAN]","OMOP4682275","RxNorm Extension","RX","arb","olmesartan"
46247899,"losartan potassium 100mg/1 ORAL TABLET","687889986","NDC","ND","arb","losartan"
40876538,"Hydrochlorothiazide 25 MG / irbesartan 300 MG Oral Tablet [Irbesartan Hct Zentiva] Box of 28","OMOP2074500","RxNorm Extension","RX","arb","irbesartan"
995201,"Amlodipine 5 MG / candesartan 16 MG Oral Capsule [Camlostar] Box of 28 by Aristo","OMOP4821712","RxNorm Extension","RX","arb","candesartan"
35601970,"hydrochlorothiazide 25 MG / valsartan 320 MG Oral Tablet","70771148909","NDC","ND","arb","valsartan"
41075318,"Amlodipine 13.9 MG / valsartan 160 MG Oral Tablet [Exforge] Box of 98 by Adequapharm","OMOP2273280","RxNorm Extension","RX","arb","valsartan"
45185186,"Losartan Potassium 50 MG Oral Tablet","16714058202","NDC","ND","arb","losartan"
44062163,"telmisartan 80 MG Oral Tablet [Ran-Telmisartan] by Ranbaxy","OMOP1056794","RxNorm Extension","RX","arb","telmisartan"
43287717,"candesartan 32 MG / Hydrochlorothiazide 25 MG Oral Tablet [Candesartan Hct] Box of 30 by Auro","OMOP572080","RxNorm Extension","RX","arb","candesartan"
21082957,"telmisartan 40 MG Oral Tablet Box of 28 by Actavis","OMOP381774","RxNorm Extension","RX","arb","telmisartan"
42875985,"Hydrochlorothiazide 12.5 MG / irbesartan 300 MG Oral Tablet Box of 56 by Micro-Labs","OMOP4873097","RxNorm Extension","RX","arb","irbesartan"
40821518,"Hydrochlorothiazide 12.5 MG / valsartan 320 MG Oral Tablet [Valsartan Hct Stada] Box of 28","OMOP2019480","RxNorm Extension","RX","arb","valsartan"
43144767,"Hydrochlorothiazide 25 MG / valsartan 160 MG Delayed Release Oral Tablet Box of 90","OMOP513187","RxNorm Extension","RX","arb","valsartan"
44077110,"candesartan 8 MG Oral Tablet [Ran-Candesartan] by Ranbaxy","OMOP1071741","RxNorm Extension","RX","arb","candesartan"
36267602,"valsartan 160 MG Oral Tablet [VALSARTAN KRKA] Box of 98","OMOP3118477","RxNorm Extension","RX","arb","valsartan"
41265719,"Hydrochlorothiazide 12.5 MG / irbesartan 300 MG [Irbesartan Basics]","OMOP2463681","RxNorm Extension","RX","arb","irbesartan"
41063275,"Hydrochlorothiazide 12.5 MG / valsartan 80 MG Oral Tablet [VALSARTAN RATIOPHARM] Box of 56","OMOP2261237","RxNorm Extension","RX","arb","valsartan"
42938567,"Hydrochlorothiazide 12.5 MG / irbesartan 150 MG [IRSARTAN PLUS]","OMOP4665239","RxNorm Extension","RX","arb","irbesartan"
43167910,"Hydrochlorothiazide 12.5 MG / telmisartan 40 MG Oral Tablet [TELMISARTAN/HYDROCHLOROTHIAZIDE ZYDUS]","OMOP447551","RxNorm Extension","RX","arb","telmisartan"
21085031,"eprosartan 300 MG [Teveten]","OMOP254029","RxNorm Extension","RX","arb","eprosartan"
41126136,"Hydrochlorothiazide 12.5 MG / telmisartan 80 MG Oral Tablet [Kinzalkomb] Box of 56","OMOP2324098","RxNorm Extension","RX","arb","telmisartan"
45174966,"Hydrochlorothiazide 12.5 MG / Olmesartan medoxomil 20 MG Oral Tablet [Benicar HCT 20/12.5]","58016088775","NDC","ND","arb","olmesartan"
40810815,"Losartan Hct Sandoz","OMOP2008777","RxNorm Extension","RX","arb","losartan"
43288515,"Hydrochlorothiazide 12.5 MG / telmisartan 40 MG Oral Tablet [Pritor Plus]","OMOP534019","RxNorm Extension","RX","arb","telmisartan"
42938284,"candesartan 16 MG / Hydrochlorothiazide 12.5 MG Oral Tablet [CANTA PLUS]","OMOP4664963","RxNorm Extension","RX","arb","candesartan"
44425403,"amlodipine 5 MG / valsartan 160 MG Oral Tablet","57297076406","NDC","ND","arb","valsartan"
2035785,"olmesartan Oral Tablet [OLMERAN]","OMOP4934966","RxNorm Extension","RX","arb","olmesartan"
40885221,"Losartan 12.5 MG Oral Tablet [Losartan Heumann] Box of 28 by Heumann","OMOP2083183","RxNorm Extension","RX","arb","losartan"
21174097,"azilsartan 20 MG","OMOP266243","RxNorm Extension","RX","arb","azilsartan"
45821582,"irbesartan and hydrochlorothiazide 300mg/1 / 12.5mg/1 ORAL TABLET","435470331","NDC","ND","arb","irbesartan"
44440252,"Hydrochlorothiazide 25 MG / valsartan 160 MG Oral Tablet","68071211903","NDC","ND","arb","valsartan"
44060575,"Hydrochlorothiazide 12.5 MG / Losartan 50 MG Oral Tablet [LOSARTAN SANDOZ]","OMOP1055206","RxNorm Extension","RX","arb","losartan"
21096404,"Losartan 50 MG Oral Tablet by Phoenix Labs","OMOP282587","RxNorm Extension","RX","arb","losartan"
41135780,"Hydrochlorothiazide 25 MG / olmesartan 20 MG Oral Tablet [Olmetec] Box of 56 by Cc","OMOP2333742","RxNorm Extension","RX","arb","olmesartan"
41043416,"candesartan 32 MG Oral Tablet [Candegamma] Box of 98 by AAA-Pharma","OMOP2241378","RxNorm Extension","RX","arb","candesartan"
40875841,"irbesartan 75 MG Delayed Release Oral Tablet [Irbepress] Box of 28","OMOP2073803","RxNorm Extension","RX","arb","irbesartan"
40981011,"candesartan 16 MG / Hydrochlorothiazide 12.5 MG Oral Tablet [Blopress] Box of 28 by Emra-Med","OMOP2178973","RxNorm Extension","RX","arb","candesartan"
43033550,"Hydrochlorothiazide 25 MG / valsartan 160 MG Delayed Release Oral Tablet Box of 30 by Cristers","OMOP4848597","RxNorm Extension","RX","arb","valsartan"
40885945,"Hydrochlorothiazide 25 MG / Losartan 100 MG Delayed Release Oral Tablet [Losartan Hct Stada] Box of 28 by Stada","OMOP2083907","RxNorm Extension","RX","arb","losartan"
44939092,"hydrochlorothiazide 12.5 MG / losartan potassium 50 MG Oral Tablet","65841073216","NDC","ND","arb","losartan"
43178975,"Hydrochlorothiazide 25 MG / telmisartan 80 MG Oral Tablet [TELMISARTAN/HYDROCHLOROTHIAZIDE MYLAN PHARMA] Box of 30","OMOP447459","RxNorm Extension","RX","arb","telmisartan"
43211685,"Hydrochlorothiazide 12.5 MG / telmisartan 80 MG Oral Tablet [TELMISARTAN/HYDROCHLOROTHIAZIDE CRISTERS] Box of 30","OMOP447376","RxNorm Extension","RX","arb","telmisartan"
41207185,"Hydrochlorothiazide / valsartan Oral Tablet [Valsartan Hct Stada]","OMOP2405147","RxNorm Extension","RX","arb","valsartan"
43606047,"Losartan 12.5 MG [Losaricca]","OMOP691668","RxNorm Extension","RX","arb","losartan"
44482052,"irbesartan 75mg/1 ORAL TABLET","604290640","NDC","ND","arb","irbesartan"
43036188,"irbesartan 150 MG Delayed Release Oral Tablet Box of 90 by Cristers","OMOP4851229","RxNorm Extension","RX","arb","irbesartan"
43283040,"Hydrochlorothiazide 12.5 MG / irbesartan 300 MG Oral Tablet [Abisart] Box of 14","OMOP533840","RxNorm Extension","RX","arb","irbesartan"
43606050,"Losartan 12.5 MG Oral Tablet [Losartan-Kalium Bluefish] by Bluefish","OMOP691684","RxNorm Extension","RX","arb","losartan"
43157019,"candesartan 8 MG / Hydrochlorothiazide 12.5 MG Oral Tablet [CANDESARTAN/HYDROCHLOROTHIAZIDE ARROW] Box of 90","OMOP447608","RxNorm Extension","RX","arb","candesartan"
43033718,"Hydrochlorothiazide 12.5 MG / telmisartan 80 MG Oral Tablet Box of 30 by Biogaran","OMOP4848764","RxNorm Extension","RX","arb","telmisartan"
36262918,"Hydrochlorothiazide 25 MG / olmesartan 40 MG Oral Tablet [COOLMETEC] Box of 98","OMOP3113793","RxNorm Extension","RX","arb","olmesartan"
21172833,"Hydrochlorothiazide 25 MG / Losartan 100 MG Oral Tablet [Cozaar-Comp] by Lexon","OMOP408021","RxNorm Extension","RX","arb","losartan"
45323820,"losartan potassium 25 MG Oral Tablet","42571011010","NDC","ND","arb","losartan"
42932785,"Amlodipine 5 MG / valsartan 80 MG Oral Tablet [NEOFORGE]","OMOP4659524","RxNorm Extension","RX","arb","valsartan"
41172389,"Hydrochlorothiazide 25 MG / Losartan 100 MG [Losartan Eumann H2u]","OMOP2370351","RxNorm Extension","RX","arb","losartan"
42955692,"olmesartan 40 MG Oral Tablet [OLGOTAN]","OMOP4682228","RxNorm Extension","RX","arb","olmesartan"
2066234,"valsartan 160 MG Oral Tablet [SAEROTAN]","OMOP4967584","RxNorm Extension","RX","arb","valsartan"
19102493,"hydrochlorothiazide 25 MG / olmesartan medoxomil 40 MG Oral Tablet","403855","RxNorm","RX","arb","olmesartan"
42933517,"valsartan Oral Tablet [NEWSARTAN]","OMOP4660254","RxNorm Extension","RX","arb","valsartan"
43158399,"irbesartan 150 MG [IRBESARTAN MYLAN]","OMOP459973","RxNorm Extension","RX","arb","irbesartan"
44460332,"irbesartan 75 MG Oral Tablet","42291035530","NDC","ND","arb","irbesartan"
43169257,"irbesartan Delayed Release Oral Tablet [IRBESARTAN SANDOZ]","OMOP459830","RxNorm Extension","RX","arb","irbesartan"
43617976,"Amlodipine 13.9 MG / Hydrochlorothiazide 12.5 MG / olmesartan 40 MG Oral Tablet [Vocado] by Menarini","OMOP789835","RxNorm Extension","RX","arb","olmesartan"
44483915,"losartan potassium and hydrochlorothiazide 50mg/1 / 12.5mg/1 ORAL TABLET, FILM COATED","623320048","NDC","ND","arb","losartan"
40821865,"candesartan 32 MG / Hydrochlorothiazide 25 MG Oral Tablet [Atacand Plus] Box of 28","OMOP2019827","RxNorm Extension","RX","arb","candesartan"
41283263,"eprosartan 600 MG Oral Tablet [Emestar] Box of 280","OMOP2481225","RxNorm Extension","RX","arb","eprosartan"
40740456,"Losartan 100 MG Oral Tablet Box of 28 by Bristol Labs","OMOP4716778","RxNorm Extension","RX","arb","losartan"
40937385,"Losartan 50 MG Oral Tablet [Losartan Biomo]","OMOP2135347","RxNorm Extension","RX","arb","losartan"
44087743,"telmisartan 40 MG Oral Tablet [Auro-Telmisartan] by Auro","OMOP1082374","RxNorm Extension","RX","arb","telmisartan"
42926017,"candesartan 16 MG Oral Tablet [ACANDE]","OMOP4652839","RxNorm Extension","RX","arb","candesartan"
40886620,"eprosartan 600 MG Oral Tablet [Emestar] Box of 56 by Mylan","OMOP2084582","RxNorm Extension","RX","arb","eprosartan"
40720976,"candesartan 4 MG Oral Tablet Box of 28 by Phoenix Healthcare Distribution","OMOP4736708","RxNorm Extension","RX","arb","candesartan"
41137618,"candesartan 32 MG Oral Tablet [Atacand] Box of 98 by Orifarm Leverkus","OMOP2335580","RxNorm Extension","RX","arb","candesartan"
42932784,"Amlodipine 5 MG / valsartan 80 MG Oral Tablet [JEIFORGE]","OMOP4659523","RxNorm Extension","RX","arb","valsartan"
35868948,"telmisartan Oral Tablet [Shataiqi]","OMOP5025293","RxNorm Extension","RX","arb","telmisartan"
2064409,"rosuvastatin 20 MG / telmisartan 40 MG [TELODOWN]","OMOP4965710","RxNorm Extension","RX","arb","telmisartan"
35139760,"candesartan 2 MG Oral Tablet by Nichi-Iko","OMOP4796911","RxNorm Extension","RX","arb","candesartan"
42519582,"losartan potassium and hydrochlorothiazide 100mg/1 / 12.5mg/1 ORAL TABLET, FILM COATED","712050256","NDC","ND","arb","losartan"
21131457,"valsartan 80 MG Oral Capsule by DE","OMOP374177","RxNorm Extension","RX","arb","valsartan"
41112088,"valsartan Oral Capsule [Diovane]","OMOP2310050","RxNorm Extension","RX","arb","valsartan"
41166995,"Hydrochlorothiazide 12.5 MG / telmisartan 40 MG Oral Tablet Box of 28 by 1 A","OMOP2364957","RxNorm Extension","RX","arb","telmisartan"
